RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,COST22,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID
33494,24933,NONE,,CO,I,3,65501,41293,41293,34943,41293,,BRANCH SALE,IDT,3/16/1990,PO,SB,,32980,32330.0,8151,42338,42338,42338,32873,,42411,42409,42402,42402,222978,,24309,45046,187366,na,9447,,187366.0,294,,294,42428,42417,,42415,41293,41293,65470,,41293,41293,41293,41293,LONGMONT,45046,,41293,42467,41293,42452,41293,41293,42516.6881,,42549.67381,42550,146818.0,DTNNN,7441,10/9/1900,FAILURE,"LONGMONT, CO",56089.60594,94,32948,41293,,33494,,1990,8802,0,,8844,2154.49831,RTC,FIRST AMERICA FSB,0,1,32948,NA,,0,41293.0,,36439.92568,SB,2,0,7441,146818,,2709
32947,1569,HARRAH,,OK,I,3,,3756,3756,35125,3756,34943,FIRST STATE BANK,,3/15/1990,PA,SM,,,9880.0,,3756,3756,3756,32873,,3756,3756,3756,3756,897255,,9473,45046,15529,na,645,,15529.0,-69,0,-69,3756,3756,,3756,3756,3756,,,3756,3756,3756,3756,MEEKER,45046,,3756,3756,3756,3756,3756,3756,3758.0735,,3756.088,3756,15503.0,TABNN,4164,8/2/1901,FAILURE,"MEEKER, OK",915,0,,3756,,32947,T,1990,,0,,,13973.53934,BIF,BANK OF MEEKER,0,1,,OK,,0,3756.0,,14993.9251,SM,1,0,4164,15503,0,2698
32947,4558,HUGHES SPRINGS,,TX,I,3,,1541,1541,34731,1541,34243,THE FIRST NATIONAL BANK OF,,3/15/1990,PA,NM,,,23065.0,,1541,1541,1541,32873,,1541,1541,1541,1541,758150,,3268,45046,15189,na,2643,,15189.0,-232,0,-232,1541,1541,,1541,1541,1541,,,1541,1541,1541,1541,LIBERTY CITY,45046,,1541,1541,1541,1541,1541,1541,1541.0464,,1541.046,1541,15004.0,PASNN,4165,3/18/1900,FAILURE,"LIBERTY CITY, TX",-0.18123,-1633,,1541,,32947,T,1990,,0,,,13093.42279,BIF,LIBERTY CITY STATE BANK,0,1,,TX,,0,1541.0,,15032.2817,NM,1,-994,4165,15004,0,2699
32947,5634,PHOENIX,,AZ,I,3,,3243,3243,35096,3243,34912,CITIBANK(ARIZONA),,3/15/1990,PA,N,,,25649.0,,3243,3243,3243,32873,,3243,3243,3243,3243,295365,,11642,45046,12417,na,3996,,12417.0,-1275,0,-1275,3243,3243,,3243,3243,3243,,,3243,3243,3243,3243,PHOENIX,45046,,3243,3243,3243,3243,3243,3243,3246.8687,,3242.555,3243,13523.0,PANNN,4166,,FAILURE,"PHOENIX, AZ",0.00661,0,,3243,,32947,T,1990,,0,,,1624.19826,BIF,INDEPENDENT NATIONAL BANK,0,1,,AZ,,0,3243.0,,11623.81957,N,1,-378,4166,13523,0,2700
32941,21538,,,OH,I,3,,2203,2203,34394,2203,33970,,,3/9/1990,PO,N,,,21630.0,,2203,2203,2203,32873,,2203,2203,2203,2203,442114,,,45046,33087,na,6745,,33087.0,-2555,0,-2555,2203,2203,,2203,2203,2203,,,2203,2203,2203,2203,CLEVELAND,45046,,2203,2203,2203,2203,2203,2203,2202.6611,,2202.661,2203,32147.0,PONNN,4163,7/18/1909,FAILURE,"CLEVELAND, OH",-915,0,,2203,,32941,T,1990,,0,,,0,BIF,FIRST BANK NATIONAL ASSOCIATION,0,1,,,,0,2203.0,,35343.20441,N,1,-7067,4163,32147,0,2691
33193,22324,HIAWATHA,,KS,I,3,26468,38427,38427,36404,38427,36281,MORRILL & JANES B&TC,,3/9/1990,PA,SL,,32935,28697.0,8770,39193,39193,39194,32873,,39291,39289,39279,39279,440277,,1143,45046,49198,na,23762,,49198.0,-6069,,-6069,39315,39300,,39297,38427,38427,26093,,38427,38427,38427,38427,HIAWATHA,45046,,38427,39369,38427,39346,38427,38427,39790.9569,,39543.00057,39543,54136.0,PANNN,7226,,FAILURE,"HIAWATHA, KS",46421.55319,8574,32941,38427,,33193,T,1990,2171,0,,8214,13448.82154,RTC,HIAWATHA SAVINGS & LOAN,0,1,32941,KS,,0,38427.0,,50961.28299,SL,2,0,7226,54136,,2692
33221,27980,BARTLESVILLE,,OK,I,3,8341,10841,10841,36404,10841,36251,WESTSTAR BANK NA,,3/9/1990,IDT,SL,,32937,30267.0,8753,16900,16899,16900,32873,,17051,17048,17033,17033,1016473,,4039,45046,105531,na,5659,,105531.0,128,,128,17088,17065,,17060,10841,10841,8341,,10841,10841,10841,10841,BARTLESVILLE,45046,,10841,7328,10841,17137,10841,10841,8150.9027,,7608.99877,7609,91019.0,DTNNN,7260,,FAILURE,"BARTLESVILLE, OK",73621.11898,10291,32941,10841,,33221,T,1990,5081,0,,8274,49926.00879,RTC,PEOPLES FS & LA,0,1,32941,OK,,0,10841.0,,73274.93266,SL,2,0,7260,91019,,2693
33529,17548,NONE,,NJ,I,3,57916,53166,53166,36220,53166,36008,BRANCH SALE,,3/9/1990,PA,SL,,32983,30398.0,8780,56696,56696,56698,32873,,56989,56983,56953,56953,573577,,9396,45046,205283,na,13618,,205283.0,-10682,,-10682,57059,57015,,57006,53166,53166,57277,,53166,53166,53166,53166,MAPLEWOOD,45046,,53166,57224,53166,57154,53166,53166,57235.5271,,57652.3913,57652,191301.0,PANNN,2135,,FAILURE,"MAPLEWOOD, NJ",156759.48965,280,32941,53166,,33529,T,1990,5279,0,,8278,111238.10176,RTC,YORKWOOD S & LA,0,1,32941,NA,,0,53166.0,,142124.37592,SL,2,0,2135,191301,,2694
33473,67894,WYOMISSING,,NJ,I,3,69836,51884,51884,36465,51884,36404,"PENN SB, FSB",,3/9/1990,PA,SL,,32982,30795.0,8778,58773,58772,58774,32873,,59077,59070,59039,59039,217170,,29950,45046,313057,na,49020,,313057.0,-8956,,-8956,59149,59104,,59095,51884,51884,68046,,51884,51884,51884,51884,PRINCETON,45046,,51884,60531,51884,59248,51884,51884,62005.9827,,61920.38588,61920,275627.0,PANNN,7408,4/11/1901,FAILURE,"PRINCETON, NJ",156734.04853,839,32941,51884,,33473,T,1990,5931,0,,8287,34837.3608,RTC,NASSAU S & LA,0,1,32941,PA,,0,51884.0,,145032.2968,SL,2,5370,7408,275627,,2695
33396,27567,NASHVILLE,,TN,I,3,15091,16078,16078,34820,16078,,AMSOUTH BANK OF TN,,3/9/1990,PA,SB,,32934,31873.0,8771,17026,17026,17026,32873,,17113,17111,17102,17102,720278,,33431,45046,81110,na,8513,,81110.0,-1308,,-1308,17133,17120,,17118,16078,16078,14580,,16078,16078,16078,16078,NASHVILLE,45046,,16078,17180,16078,17162,16078,16078,16931.0333,,17278.47406,17278,65839.0,PANNN,7314,,FAILURE,"NASHVILLE, TN",26884.33157,12280,32941,16078,,33396,,1990,7556,0,,8860,17626.3913,RTC,INVESTORS SAVINGS BANK,0,1,32941,TN,,0,16078.0,,41426.41757,SB,2,0,7314,65839,,2696
33102,115443,NONE,,CA,I,3,19609,27717,27717,35612,27717,35400,PAYOUT,,3/9/1990,PO,SL,,32981,31965.0,8779,44626,44625,44627,32873,,44922,44915,44885,44885,468570,,,45046,169635,na,29441,,169635.0,-4837,,-4837,44992,44948,,44939,27717,27717,19609,,27717,27717,27717,27717,HANFORD,45046,,27717,45152,27717,45088,27717,27717,40561.1403,,46186.677,46187,171548.0,PONNN,7141,,FAILURE,"HANFORD, CA",141652.73677,42,32941,27717,,33102,T,1990,7663,0,,8859,0,RTC,WESTPORT FEDERAL SAVINGS BANK,0,1,32941,NA,,0,27717.0,,144841.85019,SL,2,0,7141,171548,,2697
32940,4196,BRYAN,,TX,I,3,,11740,11740,34973,11740,34790,FIRST AMERICAN BANK,,3/8/1990,PA,N,,,16457.0,,11740,11740,11740,32873,,11740,11740,11740,11740,762456,,27444,45046,36341,na,4974,,36341.0,-3610,0,-3610,11740,11740,,11740,11740,11740,,,11740,11740,11740,11740,COLLEGE STATION,45046,,11740,11740,11740,11740,11740,11740,11740.4137,,11740.414,11740,39534.0,TANNN,4160,,FAILURE,"COLLEGE STATION, TX",-81.69825,0,,11740,,32940,T,1990,,0,,,28074.12691,BIF,UNIVERSITY NATIONAL BANK OF COLLEGE STATIO,0,1,,TX,,0,11740.0,,37079.45036,N,1,156,4160,39534,0,2688
32940,13081,NAVASOTA,,TX,I,3,,6668,6668,36161,6668,35916,FIRST BANK,,3/8/1990,PA,NM,,,18647.0,,6668,6668,6668,32873,,6668,6668,6668,6668,232360,,27024,45046,32735,na,6830,,32735.0,-1189,0,-1189,6668,6668,,6668,6668,6668,,,6668,6668,6668,6668,SCHULENBERG,45046,,6668,6655,6668,6668,6668,6668,6644.1633,,6660.10381,6655,33426.0,PASNN,4161,,FAILURE,"SCHULENBERG, TX",-45.98436,-859,,6668,,32940,T,1990,,0,,,27207.21469,BIF,FARMERS STATE BANK,0,1,,TX,,0,6668.0,,32783.51305,NM,1,193,4161,33426,0,2689
32940,7302,WEATHERFORD,,TX,I,3,,1863,1863,34790,1863,34486,TEXAS BANK,,3/8/1990,PA,N,,,22405.0,,1863,1863,1863,32873,,1863,1863,1863,1863,565451,,15832,45046,16160,na,2284,,16160.0,-908,0,-908,1863,1863,,1863,1863,1863,,,1863,1863,1863,1863,DENTON,45046,,1863,1863,1863,1863,1863,1863,1863.281,,1863.281,1863,16845.0,PANNN,4162,,FAILURE,"DENTON, TX",-336.4797,0,,1863,,32939,T,1990,,0,,,6844.65886,BIF,CITIZENS NATIONAL BANK,0,1,,TX,,0,1863.0,,16488.68193,N,1,-79,4162,16845,0,2690
33284,805355,PHOENIX,,AZ,I,3,328443,160525,160525,37895,160525,37834,"BANK OF AMERICA, AZ",,3/2/1990,PA,SL,,33052,30697.0,8839,242734,242726,242747,32873,,245913,245841,245520,245520,63274,,32971,45046,2734063,na,214690,,2734063.0,26803,,26803,247279,246053,,246095,160525,160525,319204,,160525,160525,160525,160525,TUCSON,45046,,160525,255038,160525,249649,160525,160525,276782.479,,272003.6663,272004,2128178.0,PANNN,7275,4/25/1900,FAILURE,"TUCSON, AZ",27232.92674,623373,33018,160525,,33284,T,1990,5762,0,,8858,1162143.703,RTC,PIMA S & LA,0,1,32934,AZ,,0,160525.0,,1539009.434,SL,2,19806,7275,2128178,,2683
33144,139904,RICHMOND,,VA,I,3,44728,24020,24020,37561,24020,36342,CRESTAR BANK,,3/2/1990,PA,SL,,32932,30752.0,8768,35912,35911,35914,32873,,36383,36372,36325,36325,211972,,832,45046,341553,na,6002,,341553.0,-2095,,-2095,36408,36425,,36410,24020,24020,41124,,24020,24020,24020,24020,RICHMOND,45046,,24020,36581,24020,36567,24020,24020,43842.5421,,41233.34568,41233,237490.0,PANNN,7190,1/7/1900,FAILURE,"RICHMOND, VA",171217.24361,48822,32934,24020,,33144,T,1990,5854,0,,8284,122768.56924,RTC,SECURITY FS & LA,0,1,32934,VA,,0,24020.0,,219852.99205,SL,2,0,7190,237490,,2684
33193,6915,NEW ATHENS,,IL,I,3,3357,1559,1559,34547,1559,,UNITED IL BANK OF NEW ATHEN,,3/2/1990,PA,SL,,33006,31174.0,8803,3136,3136,3136,32873,,3176,3175,3171,3171,823777,,11737,45046,30419,na,868,,30419.0,-949,,-949,3186,3180,,3179,1559,1559,2947,,1559,1559,1559,1559,NEW ATHENS,45046,,1559,3208,1559,3199,1559,1559,3199.6076,,3254.3302,3254,27643.0,PANNN,7225,,FAILURE,"NEW ATHENS, IL",21182.18786,6497,32934,1559,,33193,,1990,6489,0,,8297,17926.23316,RTC,NEW ATHENS FS & LA,0,1,32934,IL,,0,1559.0,,19212.62313,SL,2,0,7225,27643,,2685
33137,373392,RALEIGH,,NC,I,3,52509,41802,41802,38657,41802,36892,FIRST CITIZENS B&TC,,3/2/1990,PA,SL,,32936,31744.0,8769,70719,70716,70723,32873,,71691,71669,71570,71570,579476,,11063,45046,628098,na,68110,,628098.0,-10840,,-10840,71777,71778,,71748,41802,41802,48275,,41802,41802,41802,41802,CHARLOTTE,45046,,41802,72512,41802,71897,41802,41802,95906.8689,,81296.43743,81296,455029.0,PANNN,7179,1/0/1900,FAILURE,"CHARLOTTE, NC",327508.96392,45662,32934,41802,,33137,T,1990,7414,0,,8817,58856.30828,RTC,NORTH CAROLINA FS & LA,0,1,32934,NC,,0,41802.0,,454048.43452,SL,2,0,7179,455029,,2686
33214,48438,LAKELAND,,FL,I,3,33738,32869,32869,38047,32869,35156,BARNETT BANK OF POLK COUNTY,,3/2/1990,PA,SL,,32958,32588.0,8497,42158,42158,42159,32873,,42430,42424,42397,42397,1212453,,17341,45046,172437,na,15683,,172437.0,1402,,1402,42495,42454,,42446,32869,32869,32616,,32869,32869,32869,32869,WINTER HAVEN,45046,,32869,42657,32869,42599,32869,32869,44347.5479,,42965.74388,42966,146159.0,PANNN,7245,2/10/1900,FAILURE,"WINTER HAVEN, FL",119316.92332,32634,32934,32869,,33214,T,1990,8783,0,,8851,95791.78326,RTC,HAVEN FS & LA,0,1,32934,FL,,0,32869.0,,127277.91268,SL,2,0,7245,146159,,2687
32933,4502,GAINESVILLE,,TX,I,3,,2820,2820,34731,2820,34274,THE GAINESVILLE NATIONAL BA,,3/1/1990,PA,N,,,5516.0,,2820,2820,2820,32873,,2820,2820,2820,2820,398565,,3208,45046,19653,na,3217,,19653.0,-462,0,-462,2820,2820,,2820,2820,2820,,,2820,2820,2820,2820,SANGER,45046,,2820,2820,2820,2820,2820,2820,2819.8009,,2819.801,2820,19943.0,PANNN,4157,1/10/1900,FAILURE,"SANGER, TX",-577.35757,0,,2820,,32933,T,1990,,0,,,17618.14871,BIF,FIRST NATIONAL BANK OF SANGER,0,1,,TX,,0,2820.0,,20060.59281,N,1,-607,4157,19943,0,2680
32933,4690,LIVINGSTON,,TX,I,3,,2931,2931,35004,2931,34759,THE BANK OF LIVINGSTON,,3/1/1990,PA,NM,,,24075.0,,2931,2931,2931,32873,,2931,2931,2931,2931,1013360,,26845,45046,9685,na,2899,,9685.0,2,0,2,2931,2931,,2931,2931,2931,,,2931,2931,2931,2931,ONALASKA,45046,,2931,2931,2931,2931,2931,2931,2931.2288,,2931.229,2931,9611.0,PASNN,4159,,FAILURE,"ONALASKA, TX",-750.42339,0,,2931,,32933,T,1990,,0,,,2814.39763,BIF,COMMUNITY STATE BANK OF ONALASKA,0,1,,TX,,0,2931.0,,10658.93661,NM,1,-255,4159,9611,0,2681
32933,8241,PFLUGERVILLE,,TX,I,3,,6923,6923,35186,6923,34973,HIBERNIA NATIONAL BANK IN T,,3/1/1990,PA,N,,,26608.0,,6923,6923,6923,32873,,6923,6923,6923,6923,827252,,27569,45046,21155,na,7468,,21155.0,-1220,0,-1220,6923,6923,,6923,6923,6923,,,6923,6923,6923,6923,DALLAS,45046,,6923,6923,6923,6923,6923,6923,6985.2577,,6922.557,6923,22225.0,PANNN,4158,,FAILURE,"DALLAS, TX",315.98285,-1519,,6923,,32933,T,1990,,0,,,12807.87092,BIF,SEARCH NATIONAL BANK,0,1,,TX,,0,6923.0,,20264.08623,N,1,350,4158,22225,0,2682
32927,9014,ALAMOGORDO,,NM,I,2,,12672,12672,35612,12672,35309,UNITED NEW MEXICO BANK AT A,,2/23/1990,PA,NM,,,20150.0,,12672,12672,12672,32873,,12672,12672,12672,12672,362557,,11488,45046,27843,na,12528,,27843.0,219,0,219,12672,12672,,12672,12672,12672,,,12672,12672,12672,12672,RUIDOSO,45046,,12672,12672,12672,12672,12672,12672,12549.0948,,12691.05039,12672,26459.0,PASNN,4156,,FAILURE,"RUIDOSO, NM",-6457.88402,-447,,12672,,32927,T,1990,,0,,,18153.24972,BIF,THE BANK OF RUIDOSO,0,1,,NM,,0,12672.0,,26510.17296,NM,1,978,4156,26459,0,2666
32927,2588,TAOS,,NM,I,2,,2131,2131,35096,2131,34881,CENTINEL BANK OF TAOS,,2/23/1990,PA,NM,,,24752.0,,2131,2131,2131,32873,,2131,2131,2131,2131,212157,,19904,45046,6530,na,1674,,6530.0,-50,0,-50,2131,2131,,2131,2131,2131,,,2131,2131,2131,2131,RED RIVER,45046,,2131,2131,2131,2131,2131,2131,2130.0417,,2130.62,2131,6550.0,PASNN,4155,,FAILURE,"RED RIVER, NM",-396.65025,0,,2131,,32927,T,1990,,0,,,1350.60861,BIF,THE RED RIVER BANK,0,1,,NM,,0,2131.0,,5526.41949,NM,1,69,4155,6550,0,2667
33494,427914,NONE,,NJ,I,2,247361,233531,233531,37316,233531,36617,BRANCH SALE,PO,2/23/1990,PI,SL,,33030,27739.0,8862,248822,248818,248826,32873,,250001,249974,249855,249855,902476,,,45046,1296682,na,130763,,1296682.0,16832,,16832,250274,250028,,250069,233531,233531,243523,,233531,233531,233531,233531,PLAINFIELD,45046,,233531,251024,233531,250657,233531,233531,261196.8339,,268230.8822,268231,1009768.0,PANNN,7442,,FAILURE,"PLAINFIELD, NJ",707524.95706,2464,33046,233531,,33494,T,1990,202,0,,8681,5212.33186,RTC,FIRST ATLANTIC S & LA,0,1,32927,NA,,0,233531.0,,558967.02821,SL,2,-2,7442,1009768,,2668
33186,9572,BLUEFIELD,,WV,I,2,5777,2579,2579,34639,2579,,FIRST FSB,,2/23/1990,PA,SL,,32929,28176.0,8767,4347,4347,4347,32873,,4406,4405,4399,4399,756174,,33229,45046,39261,na,5131,,39261.0,603,,603,4420,4411,,4409,2579,2579,5127,,2579,2579,2579,2579,BLUEFIELD,45046,,2579,4452,2579,4439,2579,2579,4676.7264,,4518.45001,4518,33226.0,PANNN,7211,2/26/1900,FAILURE,"BLUEFIELD, WV",20340.3342,9563,32927,2579,,33186,,1990,1058,0,,8697,22639.18343,RTC,FIRST FEDERAL SAV. ASSOC./BLUEFIELD,0,1,32927,WV,,0,2579.0,,27778.64044,SL,2,0,7211,33226,,2669
33102,130169,CASPER,,WY,I,2,25416,16238,16238,35612,16238,35582,KEY BANK OF WY - CASPER,,2/23/1990,PA,SL,,32933,28311.0,8774,30022,30021,30024,32873,,30363,30355,30321,30321,251370,,18303,45046,244946,na,13992,,244946.0,-3267,,-3267,30444,30393,,30382,16238,16238,21729,,16238,16238,16238,16238,CASPER,45046,,16238,30627,16238,30555,16238,16238,27083.5958,,28540.48044,28540,200294.0,PANNN,7140,,FAILURE,"CASPER, WY",177190.57795,1965,32927,16238,,33102,T,1990,1344,0,,8669,24953.53487,RTC,PROVIDENT SA,0,1,32927,WY,,0,16238.0,,167148.89089,SL,2,0,7140,200294,,2670
33046,115007,SEATTLE,,WA,I,2,5707,10,10,36495,10,36373,WASHINGTON MUTUAL,,2/23/1990,PA,SL,,32931,28488.0,8773,9855,9854,9856,32873,,10145,10139,10109,10109,475578,,28089,45046,146865,na,14052,,146865.0,1104,,1104,10215,10171,,10162,10,10,3402,,10,10,10,10,WALLA WALLA,45046,,9856,10371,9856,10309,9856,9856,7579.4818,,8083.41021,8083,120037.0,PANNN,7098,4/4/1917,FAILURE,"WALLA WALLA, WA",98298.20627,3617,32927,10,,33046,T,1990,1690,0,,8857,12396.96272,RTC,FRONTIER FS & LA,0,1,32927,WA,,0,10.0,,137838.80005,SL,2,0,7098,120037,,2671
33347,3775058,NONE,,CA,I,2,1669424,203148,203148,38657,203148,38565,BRANCH SALE,,2/23/1990,PA,SL,,33096,28517.0,8882,388512,388470,388571,32873,,410305,406254,401702,401702,601779,,30971,45046,9581584,na,811975,,9581584.0,-23091,,-23091,405488,422188,,415908,203148,203148,1647062,,203148,203148,203148,203148,SAN DIEGO,45046,,203148,562412,203148,501037,203148,203148,696330.2724,,683453.6243,683454,6615722.0,PANNN,7285,1/0/1900,FAILURE,"SAN DIEGO, CA",4257431.7441,1233008,33046,203148,,33347,T,1990,1761,0,,8206,2674739.6008,RTC,IMPERIAL FEDERAL SAVINGS ASSOC.,0,1,32927,NA,,0,203148.0,,6026711.9678,SL,2,2052,7285,6615722,,2672
33424,35661,INDIANA,,PA,I,2,37227,25809,25809,34731,25809,,S&T BANK,,2/23/1990,PA,SB,,32950,29451.0,8781,32555,32555,32556,32873,,32800,32795,32770,32770,374877,,11124,45046,176858,na,9798,,176858.0,689,,689,32859,32822,,32815,25809,25809,33040,,25809,25809,25809,25809,VANDERGRIEF,45046,,25809,32991,25809,32938,25809,25809,32097.9017,,33268.90994,33269,150691.0,PANNN,7345,2/8/1910,FAILURE,"VANDERGRIEF, PA",114348.21584,3663,32927,25809,,33424,,1990,3474,0,,8252,73905.27533,RTC,VANGUARD SB,0,1,32927,PA,,0,25809.0,,115701.07448,SB,2,0,7345,150691,,2673
33179,27673,FAIRMONT,,WV,I,2,11334,4,4,34881,4,,"COMMUNITY B&T, NA",,2/23/1990,PA,SL,,32928,30510.0,8766,3726,3726,3727,32873,,3852,3849,3836,3836,341271,,17342,45046,77577,na,4302,,77577.0,1657,,1657,3882,3863,,3859,4,4,8319,,4,4,4,4,FAIRMONT,45046,,3727,3950,3727,3923,3727,3727,5695.2121,,4092.53206,4093,75603.0,PANNN,7155,1/28/1900,FAILURE,"FAIRMONT, WV",60916.76748,24538,32927,4,,33179,,1990,5476,0,,8279,49823.79034,RTC,FIRST STANDARD FED. SAVINGS ASSOC.,0,1,32927,WV,,0,4.0,,57259.85906,SL,2,0,7155,75603,,2674
33389,585,HATTIESBURG,,MS,I,2,4948,4457,4457,33970,4457,33786,MAGNOLIA FB FOR SAVINGS,,2/23/1990,IDT,SL,,32930,30854.0,8765,4975,4975,4975,32873,,5000,4999,4997,4997,225278,,29018,45046,26663,na,538,,26663.0,-2053,,-2053,5006,5002,,5001,4457,4457,4900,,4457,4457,4457,4457,GREENWOOD,45046,,4457,5019,4457,5014,4457,4457,5024.7223,,5046.65937,5047,25564.0,PANNN,7299,4/2/1900,FAILURE,"GREENWOOD, MS",15711.62135,0,32927,4457,,33389,T,1990,6016,0,,8289,10395.52682,RTC,GREENWOOD FS & LA,0,1,32927,MS,,0,4457.0,,11519.1928,SL,2,0,7299,25564,,2675
33179,9874,NONE,,IL,I,2,11103,2986,2986,34973,2986,,BRANCH SALE,,2/23/1990,PA,SL,,32951,31073.0,8784,11016,11016,11017,32873,,11160,11157,11142,11142,612373,,12099,45046,112025,na,3082,,112025.0,-3693,,-3693,11194,11173,,11169,2986,2986,8861,,2986,2986,2986,2986,EAST MOLINE,45046,,2986,11272,2986,11241,2986,2986,11263.8975,,11435.26515,11435,114164.0,PANNN,7208,,FAILURE,"EAST MOLINE, IL",-362.27757,5701,32927,2986,,33179,,1990,6338,0,,8294,60194.47611,RTC,COMMUNITY FEDERAL SAVINGS BANK,0,1,32927,NA,,0,2986.0,,67448.86739,SL,2,0,7208,114164,,2676
33137,2510198,LOS ANGELES,,CA,I,2,66692,15683,15683,37834,15683,37742,"SECURITY PACIFIC NB, NA",,2/23/1990,PA,SL,,33051,31273.0,8833,158399,158390,158412,32873,,161645,161572,161244,161244,303279,,3469,45046,2158830,na,225544,,2158830.0,-65,,-65,163808,161986,,161806,15683,15683,33716,,15683,15683,15683,15683,HUNTINGTON BEACH,45046,,15683,170043,15683,166500,15683,15683,224784.6225,,225987.4742,225987,1794178.0,PANNN,7187,,FAILURE,"HUNTINGTON BEACH, CA",2845285.6288,1543495,33018,15683,,33137,T,1990,6649,0,,8801,483489.61806,RTC,MERCURY SAVINGS,0,1,32927,CA,,0,15683.0,,1675735.9746,SL,2,0,7187,1794178,,2677
33452,62817,DALLAS,,TX,I,2,308336,325899,325899,37288,325899,36557,GUARANTY FSB,,2/23/1990,IDT,SL,,32943,31660.0,8776,322908,322907,322908,32873,,323103,323099,323079,323079,201375,,29155,45046,248839,na,67345,,248839.0,-147369,,-147369,323120,323120,,323114,325899,325899,308131,,325899,325899,325899,325899,CONROE,45046,,325899,322971,325899,322800,325899,325899,336443.8362,,334598.3308,334598,385722.0,DTNNN,7379,,FAILURE,"CONROE, TX",396195.77665,5542,32927,325899,,33452,T,1990,7314,0,,8814,16417.24892,RTC,TEXASBANC SAVINGS,0,1,32927,TX,,0,325899.0,,141018.75241,SL,2,0,7379,385722,,2678
33466,35105,DALLAS,,TX,I,2,66537,58132,58132,36192,58132,36100,COMERICA BANK-TX,,2/23/1990,PA,SL,,32944,31801.0,8777,65211,65210,65212,32873,,65437,65432,65409,65409,121978,,1493,45046,200506,na,19030,,200506.0,-18552,,-18552,65491,65457,,65451,58132,58132,65850,,58132,58132,58132,58132,FT. WORTH,45046,,58132,65626,58132,65565,58132,58132,68273.2581,,67395.39772,67395,195537.0,PANNN,7409,1/9/1900,FAILURE,"FT. WORTH, TX",147451.81528,4100,32927,58132,,33466,T,1990,7484,0,,8818,56430.91742,RTC,NOWLIN SA,0,1,32927,TX,,0,58132.0,,106466.30178,SL,2,0,7409,195537,,2679
32926,3239,HETTINGER,,ND,I,2,,2857,2857,34274,2857,33970,FIRST NATIONAL BANK,,2/22/1990,PA,NM,,,8949.0,,2857,2857,2857,32873,,2857,2857,2857,2857,884956,,3936,45046,9717,na,2506,,9717.0,114,0,114,2857,2857,,2857,2857,2857,,,2857,2857,2857,2857,REGENT,45046,,2857,2857,2857,2857,2857,2857,2856.6099,,2856.61,2857,9526.0,PASAN,4154,,FAILURE,"REGENT, ND",-1537.82247,0,,2857,,32926,T,1990,,0,,,2293.4722,BIF,THE FIRST STATE BANK OF REGENT,0,1,,ND,,0,2857.0,,9092.5284,NM,1,-1054,4154,9526,0,2665
33123,1919850,PORTLAND,,OR,I,2,215155,133,133,41730,133,41671,"BANK OF AMERICA, FSB",,2/21/1990,PA,SL,,28220,28220.0,1165,-29950,-29950,-29950,32873,,-29950,-29950,-29950,-29950,946676,,33151,45046,4616850,na,98864,,4616850.0,-196181,,-196181,-29950,-29950,,-29950,133,133,104939,,-29950,133,133,133,PORTLAND,45046,,-29950,-29950,-29950,-29950,-29950,-29950,-29949.6977,,-29949.6977,-29950,3222248.0,PANNN,7166,1/0/1900,FAILURE,"PORTLAND, OR",2650259.6688,1521162,,133,,33123,T,1990,1165,0,,8201,2681971.1322,RTC,THE BEN FRANKLIN FS & LA,0,1,32925,OR,,0,133.0,,3179368.9871,SL,2,154,7166,3222248,,2664
33459,81966,NONE,,OH,I,2,55444,42722,42722,36161,42722,35125,BRANCH SALE,,2/16/1990,PA,SL,,32893,27850.0,8759,53684,53683,53686,32873,,54043,54035,53999,53999,601078,,30971,45046,360378,na,9025,,360378.0,-17892,,-17892,54129,54075,,54064,42722,42722,49422,,42722,42722,42722,42722,COLUMBUS,45046,,42722,54323,42722,54246,42722,42722,52696.5764,,54725.27944,54725,311944.0,PANNN,7397,,FAILURE,"COLUMBUS, OH",215118.59377,2562,32920,42722,,33459,T,1990,388,0,,8687,81756.90293,RTC,FREEDOM SA,0,1,32920,NA,,0,42722.0,,170186.01059,SL,2,0,7397,311944,,2656
